-128,127,-128,127,-82,42,-50,27,-38,19,-49,24,-77,48,-128,127,1
-128,122,-101,92,-67,55,-35,32,-29,22,-38,35,-63,65,-95,109,1
-128,127,-123,99,-73,48,-57,39,-38,29,-45,36,-77,67,-86,108,1
-128,127,-98,79,-49,49,-32,38,-32,24,-50,33,-85,59,-126,102,1
-128,127,-99,96,-46,49,-39,28,-28,20,-35,31,-80,68,-112,104,1
-117,127,-78,119,-51,59,-24,24,-27,24,-31,23,-80,70,-91,84,1
-128,127,-109,103,-56,46,-31,31,-31,24,-38,32,-72,55,-95,115,1
-128,127,-128,109,-76,69,-47,39,-34,28,-52,42,-93,74,-128,117,1
-114,122,-81,93,-61,55,-35,30,-29,21,-52,33,-92,73,-97,107,1
-128,127,-128,127,-76,72,-50,41,-36,34,-51,47,-91,82,-128,127,1
-86,127,-115,127,-40,51,-50,46,-35,16,-27,27,-110,66,-128,126,1
-117,127,-122,127,-81,88,-56,47,-71,26,-40,35,-91,81,-128,127,1
-128,123,-127,115,-93,52,-58,30,-44,19,-54,21,-96,50,-123,124,1
-128,127,-110,122,-80,56,-45,35,-25,19,-32,30,-59,61,-128,111,1
-119,127,-128,127,-63,48,-43,31,-32,19,-44,26,-90,60,-116,127,1
-121,127,-113,127,-80,61,-56,53,-45,25,-56,38,-72,71,-127,105,1
-128,127,-115,109,-93,47,-65,29,-58,44,-46,28,-54,48,-107,125,1
-128,127,-84,86,-41,47,-41,40,-33,23,-22,33,-66,62,-92,115,1
-112,112,-119,127,-63,62,-40,45,-90,106,-38,34,-103,69,-104,127,1
-119,127,-122,118,-76,57,-53,43,-42,31,-56,74,-106,63,-119,95,1
-128,127,-95,65,-44,39,-52,49,-37,27,-50,39,-73,56,-121,103,1
-120,127,-69,77,-38,37,-37,34,-39,23,-31,29,-83,48,-98,84,1
-109,127,-90,88,-56,49,-34,30,-19,22,-27,41,-79,105,-93,127,1
-114,127,-84,82,-40,45,-28,29,-49,28,-38,28,-71,78,-112,103,1
-128,117,-117,96,-37,36,-28,26,-20,18,-25,24,-74,55,-78,80,1
-128,127,-104,127,-66,54,-41,32,-36,30,-43,55,-102,65,-106,107,1
-128,127,-128,121,-76,59,-45,38,-61,64,-46,37,-85,61,-128,82,1
-118,127,-109,116,-76,87,-83,37,-90,74,-37,44,-76,71,-128,115,1
-119,127,-120,127,-60,73,-41,50,-108,127,-51,62,-60,76,-119,127,1
-128,127,-126,127,-77,48,-49,29,-29,31,-37,48,-75,90,-128,127,1
-127,127,-120,127,-70,55,-47,30,-36,29,-44,38,-73,91,-102,127,1
-127,127,-99,92,-51,54,-38,33,-32,20,-43,34,-89,52,-82,85,1
-128,127,-86,96,-43,34,-26,19,-19,13,-51,32,-66,42,-119,100,1
-112,126,-89,71,-28,34,-32,19,-55,35,-20,26,-83,60,-61,87,1
-116,114,-87,91,-67,92,-61,44,-81,69,-36,33,-57,55,-128,127,1
-118,106,-95,113,-76,59,-55,33,-41,27,-57,41,-92,72,-110,103,1
-128,127,-126,127,-74,61,-43,37,-58,40,-40,44,-97,100,-103,127,1
-128,127,-106,113,-101,80,-57,39,-102,120,-44,45,-86,89,-117,127,1
-128,106,-128,116,-100,101,-83,97,-70,56,-43,34,-86,53,-97,113,1
-128,127,-90,127,-35,52,-25,27,-60,36,-32,25,-74,41,-88,102,1
-112,127,-88,89,-33,37,-22,30,-16,24,-23,33,-63,66,-85,87,1
-128,127,-124,103,-69,57,-45,37,-31,25,-40,31,-100,83,-124,98,1
-128,127,-104,127,-72,61,-43,42,-36,66,-37,29,-81,81,-103,107,1
-116,127,-104,117,-46,47,-27,22,-18,28,-26,22,-64,72,-84,102,1
-128,127,-105,117,-47,34,-27,21,-32,36,-28,23,-60,53,-128,98,1
-128,125,-119,127,-62,75,-40,47,-28,38,-34,32,-56,105,-128,127,1
-103,127,-102,79,-49,53,-36,27,-25,20,-33,29,-55,53,-93,98,1
-128,127,-128,109,-72,67,-39,36,-27,26,-36,42,-85,66,-117,106,1
-128,127,-110,127,-78,64,-48,44,-34,26,-57,39,-97,70,-116,118,1
-128,119,-128,127,-65,66,-36,25,-28,35,-37,34,-108,85,-110,127,1
-112,113,-128,94,-66,40,-55,41,-30,20,-34,33,-72,92,-128,109,1
-127,127,-107,98,-51,57,-33,24,-22,16,-31,24,-63,48,-121,124,1
-128,127,-90,87,-62,45,-47,38,-26,26,-42,39,-112,95,-128,124,1
-128,116,-102,122,-61,41,-77,68,-55,30,-42,61,-93,61,-128,108,1
-118,119,-110,89,-41,35,-29,26,-22,20,-32,30,-62,50,-86,115,1
-128,127,-128,120,-73,52,-45,31,-36,22,-45,33,-94,71,-128,127,1
-109,127,-102,93,-66,48,-38,43,-71,34,-40,50,-103,108,-98,97,1
-128,127,-121,127,-78,56,-42,26,-34,24,-45,34,-68,67,-105,122,1
