-66,59,-32,22,-12,7,-6,6,-5,4,-7,2,-11,5,-57,37,0
-38,36,-19,12,-9,15,-5,6,-5,2,-5,2,-6,4,-38,23,0
-25,32,-21,13,-8,12,-5,4,-4,4,-4,2,-6,3,-23,25,0
-43,46,-20,14,-8,8,-7,6,-4,3,-4,2,-7,4,-31,21,0
-90,85,-71,38,-34,45,-110,62,-91,110,-84,43,-84,45,-82,110,4
-101,76,-71,89,-53,79,-57,96,-89,99,-29,26,-70,69,-104,63,4
-94,127,-51,36,-46,53,-65,82,-63,97,-25,14,-88,41,-63,89,4
-128,119,-53,71,-64,57,-75,69,-26,30,-11,13,-96,70,-61,78,4
